name,user,rating,production_year,normalized_year,genre_Action,genre_Adventure,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Horror,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_War
Aliens,user417,2,1993,0.42857142857142855,True,False,False,False,False,False,False,False,False,False,False,False
Aliens,user407,6,1993,0.42857142857142855,True,False,False,False,False,False,False,False,False,False,False,False
Aliens,user103,9,1993,0.42857142857142855,True,False,False,False,False,False,False,False,False,False,False,False
American History X,user305,2,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user341,2,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user48,6,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user68,5,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user480,8,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user486,2,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user311,1,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user32,6,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user250,10,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user91,10,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user323,2,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user169,4,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user120,8,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user67,5,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user306,7,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user190,7,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user435,6,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user290,3,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user143,7,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user147,4,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user294,8,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user313,6,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user312,4,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user493,5,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user66,3,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user375,6,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user35,8,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user343,5,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user174,10,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user202,5,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user180,6,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user307,7,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user234,3,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user443,7,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user346,7,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user129,2,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user278,3,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user5,5,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user402,8,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user362,9,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user327,10,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user431,5,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user468,4,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user214,6,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user331,9,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user330,4,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user296,9,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user417,4,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user407,1,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
American History X,user103,1,1999,0.5510204081632653,False,False,True,False,False,False,False,False,False,False,False,False
Amélie,user305,4,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user341,6,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user48,9,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user68,2,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user480,4,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user486,7,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user311,10,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user32,8,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user250,3,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user91,5,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user323,1,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user169,10,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user120,8,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user67,6,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user306,8,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user190,1,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user435,8,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user290,9,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user143,3,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user147,7,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user294,3,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user313,5,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user312,3,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user493,8,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user66,3,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user375,2,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user35,6,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user343,4,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user174,3,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user202,7,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user180,10,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user307,10,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user234,7,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user443,7,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user346,10,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user129,6,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user278,2,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user5,10,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
Amélie,user402,1,2012,0.8163265306122449,False,False,False,False,False,True,False,False,False,False,False,False
